year,track_id,track_name,artist_name,album_name,release_date,release_year,explicit,popularity,duration_sec,artist_popularity,artist_genres,duration_min,release_month,years_since_release,genre_group
2017,7M6CFruBrM5x7u0lTMtm6r,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,2016,0,74,240.56,80,"colombian pop, latin pop",4.009333333333333,6.0,1,colombian pop
2017,7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,Witness (Deluxe),2017-06-09,2017,0,70,237.733,84,pop,3.9622166666666665,6.0,0,pop
2017,66VmioeXL4i1TCfHIO8R9t,Desde Que Estamos Juntos,Melendi,Quítate las Gafas,2016-11-11,2016,0,60,273.293,73,"flamenco, flamenco pop",4.554883333333334,11.0,1,flamenco
2017,1JxhrUWZjuI8AOjDJ1JpMN,Soy Peor,Bad Bunny,Soy Peor,2016-12-08,2016,1,74,257.384,96,"reggaeton, trap latino, urbano latino, latin",4.289733333333333,12.0,1,reggaeton
2017,1OJkKHmXsZVKtWlECdpDAe,Sé Que Te Duele,Alejandro Fernández,Rompiendo Fronteras,2017-01-13,2017,0,72,228.146,77,"mariachi, ranchera, latin pop, bolero",3.8024333333333336,1.0,0,mariachi
2017,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,2017-01-27,2017,0,76,220.883,75,"edm, progressive house, electronica",3.6813833333333332,1.0,0,edm
2017,1uwPEGzopXl9KawQR1JGXq,Deja Que Te Bese,Alejandro Sanz,Deja Que Te Bese,2016-07-15,2016,0,67,244.353,79,latin pop,4.07255,7.0,1,latin pop
2017,6ZZOdrcqRZzTCwGlsy00SU,No vaya a ser,Pablo Alborán,Prometo,2017-11-17,2017,0,47,198.053,74,latin pop,3.300883333333333,11.0,0,latin pop
2017,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,Camila,2018-01-12,2018,0,80,217.308,79,,3.6218,1.0,-1,unknown
2017,4WG1z3DsOmkByBsVfHN0JV,Suena El Dembow,Joey Montana,La Movida,2019-11-01,2019,0,61,195.76,58,reggaeton,3.2626666666666666,11.0,-2,reggaeton
2017,23WI5V2eD4EyGKxSl7Pyeq,Andas En Mi Cabeza,Chino & Nacho,Andas En Mi Cabeza,2016-02-19,2016,0,74,247.493,65,"merengue, reggaeton, latin",4.124883333333333,2.0,1,merengue
2017,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,÷ (Deluxe),2017-03-03,2017,0,78,261.153,89,soft pop,4.35255,3.0,0,soft pop
2017,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,2U (feat. Justin Bieber),2017-06-09,2017,0,63,194.896,88,edm,3.248266666666667,6.0,0,edm
2017,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate (Deluxe),2017-04-20,2017,0,86,199.44,82,,3.324,4.0,0,unknown
2017,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,2017-11-09,2017,0,82,247.16,78,,4.1193333333333335,11.0,0,unknown
2017,6J1R5wtPXiHiwiPstOSI56,Que Va,Alex Sensation,Que Va,2017-08-04,2017,0,68,238.16,52,reggaeton,3.969333333333333,8.0,0,reggaeton
2017,7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,Blue,2018-11-09,2018,0,72,184.133,72,tropical house,3.0688833333333334,11.0,-1,tropical house
2017,4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves (feat. Wisin),Nicky Jam,Fénix,2017-01-20,2017,0,68,221.026,82,"reggaeton, latin",3.6837666666666666,1.0,0,reggaeton
2017,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,24K Magic,2016-11-17,2016,0,83,225.983,91,,3.766383333333333,11.0,1,unknown
2017,7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,Nervous System,2017-07-28,2017,0,73,176.32,70,,2.9386666666666668,7.0,0,unknown
2017,7MHN1aCFtLXjownGhvEQlF,Una Lady Como Tú,Manuel Turizo,Una Lady Como Tú,2017-04-10,2017,0,67,213.026,81,"reggaeton, pop urbano, latin, colombian pop",3.5504333333333333,4.0,0,reggaeton
2017,456xBIOmLRoLzCvCzZrWge,Safari,J Balvin,Energía,2016-06-24,2016,0,74,205.6,87,"reggaeton, latin",3.4266666666666667,6.0,1,reggaeton
2017,5zSOVwaY3sVjnmLhuEfsuf,Tú Foto,Ozuna,Odisea,2017-08-25,2017,0,73,193.226,86,"reggaeton, trap latino, latin, urbano latino",3.2204333333333333,8.0,0,reggaeton
2017,70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),Shakira,El Dorado,2017-05-26,2017,0,72,195.999,86,latin pop,3.26665,5.0,0,latin pop
2017,5GGQ4wZeVj26tkUnRA6jgC,Tú Me Obligaste,Antonio José,A Un Milímetro De Ti,2017-11-03,2017,0,48,203.737,57,"flamenco, flamenco pop, bachata",3.3956166666666667,11.0,0,flamenco
2018,5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,ROSALÍA,MALAMENTE (Cap.1: Augurio),2018-05-30,2018,0,49,149.45,87,latin,2.4908333333333332,5.0,0,latin
2018,5bhDL4GgUvr5LBrpjqyrte,Lo Malo,Aitana,Lo Malo,2018-04-06,2018,0,48,180.831,76,,3.01385,4.0,0,unknown
2018,2A2Q4CYBcVvBF2OqgJ3OWX,Ya No Quiero Ná,Lola Indigo,Ya No Quiero Ná,2018-07-19,2018,0,43,192.975,65,,3.21625,7.0,0,unknown
2018,3joo84oco9CD4dBsKNWRRW,Bien Duro,C. Tangana,Bien Duro,2018-06-22,2018,0,52,182.54,72,,3.042333333333333,6.0,0,unknown
2018,2KK9N6iBAisA0booTu3bGd,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,2018-03-09,2018,0,62,219.373,73,"flamenco, flamenco pop",3.6562166666666664,3.0,0,flamenco
2018,6uzGmmQ4CuG9HvZktEy0LF,Qué Bonito Es Querer,Manuel Carrasco,La Cruz Del Mapa,2018-12-07,2018,0,64,270.187,65,"flamenco, flamenco pop",4.503116666666667,12.0,0,flamenco
2018,48eeeHvDzNvtJiQh5XDs2N,Inventas,Vanesa Martín,Todas las mujeres que habitan en mí,2018-11-16,2018,0,57,216.533,64,"flamenco pop, flamenco",3.6088833333333334,11.0,0,flamenco pop
2018,2gXclup5H2J9dInrVLFs3n,No Tengo Nada,Alejandro Sanz,No Tengo Nada,2018-11-29,2018,0,36,225.599,79,latin pop,3.7599833333333335,11.0,0,latin pop
2018,4S6gJt4RYR34t4sjW8wEah,Lo siento,Beret,Lo siento,2018-08-21,2018,0,56,230.646,69,,3.8441,8.0,0,unknown
2018,7chjOPhoxbpRYSrO1rvdnu,5 Sentidos,Dvicio,5 Sentidos,2018-09-27,2018,0,49,209.953,53,,3.499216666666667,9.0,0,unknown
2018,0AOWcj2gimRPELGyvX0Pvo,Invisible,Malú,Oxígeno,2018-09-21,2018,0,41,190.848,60,"flamenco pop, flamenco",3.1808,9.0,0,flamenco pop
2018,6VUJQqyeQhAZHkQbSDqLtI,La Cintura,Alvaro Soler,Mar De Colores (Versión Extendida),2019-05-10,2019,0,64,204.666,64,,3.4111,5.0,-1,unknown
2018,0zsIsDBqqMnplfQ4lj02Cj,La llave (feat. Piso 21),Pablo Alborán,La llave (feat. Piso 21),2018-05-31,2018,0,39,184.666,74,latin pop,3.0777666666666668,5.0,0,latin pop
2018,2SKNarYKa7W0iCOq7u96N8,Ya Es Hora,Ana Mena,Index,2018-05-11,2018,0,48,206.0,69,,3.433333333333333,5.0,0,unknown
2018,2vvdTrdryjsl8DmPIMDWZU,EL BAÑO,Enrique Iglesias,EL BAÑO,2018-01-12,2018,0,64,214.52,78,"latin pop, latin",3.5753333333333335,1.0,0,latin pop
2018,7ojH6H4wE6XJNgzU4uvNc8,A Partir De Hoy,David Bisbal,A Partir De Hoy,2018-03-16,2018,0,48,196.802,69,"latin pop, villancicos",3.2800333333333334,3.0,0,latin pop
2018,1he4G9w0zh5GokInpOSINW,Ni La Hora,Ana Guerra,Ni La Hora,2018-07-06,2018,0,40,198.406,43,,3.306766666666667,7.0,0,unknown
2018,5h8VHxOBK1VWWj46T8fSly,TELÉFONO,Aitana,TELÉFONO,2018-07-26,2018,0,46,163.293,76,,2.72155,7.0,0,unknown
2018,3nN5n70vM1tAMWBDZaRbxS,Dieciocho,Dani Martín,Dieciocho,2018-04-20,2018,0,54,227.835,63,,3.79725,4.0,0,unknown
2018,2LJTFnJnjebtRreAK4QgVF,Te esperaré toda la vida,Dani Fernández,Te esperaré toda la vida,2018-05-18,2018,0,33,226.312,65,,3.7718666666666665,5.0,0,unknown
2018,7CHDGn1uxA9aHx0CqpWB7o,Baile (with Rozalén),David Otero,1980,2018-05-18,2018,0,40,244.005,51,,4.06675,5.0,0,unknown
2018,0rKeHNWMbrcD2Wq6lUqARF,Belerofon,Taburete,Madame Ayahuasca,2018-09-28,2018,0,49,216.034,58,,3.6005666666666665,9.0,0,unknown
2018,0eLK3lmNCl5pV7GzGtiYyh,Sálvate,Fredi Leis,Sálvate,2018-10-22,2018,0,5,243.666,39,"trova, singer-songwriter",4.0611,10.0,0,trova
2018,38B4tbsVbjI69EWVoybDrQ,De La Tierra Hasta Marte,Alfred García,De La Tierra Hasta Marte,2018-12-04,2018,0,22,196.563,44,,3.27605,12.0,0,unknown
2018,1sPw28uimhBPPvxpwmfljV,Cuando Éramos Dos,Sinsinati,Cuando Éramos Dos,2018-07-05,2018,0,46,205.059,42,,3.41765,7.0,0,unknown
2018,0qkhT8lgkdup1LvckGsFyc,Mi Macarena,Marlon,Cosas que no se pagan con dinero,2018-04-06,2018,0,43,196.266,49,,3.2711,4.0,0,unknown
2018,4xLg8ilWzOYwHeB92ZDmoD,Esta Vez,Cepeda,Principios,2018-06-29,2018,0,37,223.6,46,,3.7266666666666666,6.0,0,unknown
2018,20raf3MBEUggfGSEZbYyjN,Quiero verte,Marta Soto,Quiero verte EP,2017-10-13,2017,0,24,232.8,44,flamenco pop,3.88,10.0,1,flamenco pop
2018,2b3JxLi8KAiOsD8ehnOxDZ,Vas A Quedarte,Aitana,Tráiler,2018-11-29,2018,0,48,226.213,76,,3.7702166666666668,11.0,0,unknown
2018,2c2GSTYUlKmTOnKfwIeraA,Sargento de Hierro,Morgan,Sargento de Hierro,2018-03-09,2018,0,36,239.497,42,,3.991616666666667,3.0,0,unknown
2018,09x8rAXCQ9adjcT12RF0ra,Hay Algo En Mí,Miriam Rodríguez,Hay Algo En Mí,2018-04-20,2018,0,22,211.666,39,,3.5277666666666665,4.0,0,unknown
2018,2lfeSeq6coeNkv2pjbXC5W,Qué Me Está Pasando,Efecto Mariposa,Qué Me Está Pasando,2018-02-02,2018,0,16,251.946,50,,4.1991,2.0,0,unknown
2018,4WGhnKHdiQnX2xH4lPATXE,Versión de Cobarde,Sofia Ellar,Versión de Cobarde,2018-08-31,2018,0,34,217.748,48,,3.6291333333333333,8.0,0,unknown
2018,5tNSU1bJKn1S42NyGSzShg,Tu Canción,Amaia,Tu Canción,2018-03-12,2018,0,38,180.2,59,,3.0033333333333334,3.0,0,unknown
2018,2E4eyo7rwwi79ffMDuIWBX,Mariposas,Bely Basarte,Desde Mi Otro Cuarto,2018-03-02,2018,0,35,228.333,42,,3.80555,3.0,0,unknown
2018,5ImkwqUzIrxmVzdVg8Rf68,Nacidos para Creer,Amaia Montero,Nacidos para Creer,2018-06-01,2018,0,45,226.64,58,,3.7773333333333334,6.0,0,unknown
2018,4bYs58dIVPmWTWlQRWyDVs,Solo Dime,Antonio José,Solo Dime,2018-09-27,2018,0,22,183.677,57,"flamenco, flamenco pop, bachata",3.0612833333333334,9.0,0,flamenco
2018,64049BEBjRMbLOoC7DFVeu,Él no soy yo,Blas Cantó,Él no soy yo,2018-03-09,2018,0,36,279.24,47,,4.654,3.0,0,unknown
2018,4DUyORTFNAeGRoclGCjVgI,Sale el Sol - Versión 2018,Nil Moliner,Sale el Sol (Versión 2018),2018-06-05,2018,0,44,227.93,60,,3.7988333333333335,6.0,0,unknown
2018,4R8TsvDoKSSDVERlaphNBA,Mujer Bruja,Lola Indigo,Mujer Bruja,2018-12-20,2018,0,40,203.773,65,,3.3962166666666667,12.0,0,unknown
2018,4U0Cx2oGeiUQQCmCByQDxE,Llorando en la Limo (feat. Alizzz),C. Tangana,Avida Dollars,2018-04-20,2018,1,61,139.354,72,,2.3225666666666664,4.0,0,unknown
2018,3PLcsZsfC1jt2E1zsKIE8A,Internationally - Prod. Jam City & Dubbel Dutch,Bad Gyal,Worldwide Angel,2018-02-21,2018,0,42,194.39,73,neoperreo,3.2398333333333333,2.0,0,neoperreo
2018,3xQ254OSkFQBk1F69d3Gwc,La Sandunguera,NATHY PELUSO,La Sandunguera,2018-04-06,2018,0,45,205.002,67,,3.4167,4.0,0,unknown
2018,3YNFcufYDvX12bSijAQfHM,Hoy la Bestia Cena en Casa - Radio Edit,Zahara,Astronauta (Versión Exclusiva de Spotify),2018-11-16,2018,0,39,244.293,50,,4.07155,11.0,0,unknown
2018,2rWHH0FflZnmfHxlMmNa0Q,Un Jardín,Delaporte,Uno,2018-02-23,2018,0,34,179.08,44,,2.9846666666666666,2.0,0,unknown
2018,07w6jp4Fq8GGqhLoDYoVkb,Replay,Maikel Delacalle,Replay,2018-10-04,2018,0,48,217.103,59,"trap latino, latin r&b",3.6183833333333335,10.0,0,trap latino
2018,1tHWjExSM4oJZRzC8UO0Sg,Dicen,Antonio Orozco,Dicen,2018-06-29,2018,0,42,221.992,63,"flamenco, flamenco pop",3.699866666666667,6.0,0,flamenco
2018,79HTe42PihWUUq4BDjcuCq,Usted,Juan Magán,Usted,2018-03-30,2018,0,50,233.748,69,"reggaeton, latin",3.8958,3.0,0,reggaeton
2018,1izomJbkB4nTh5hDLgsBZd,Bajito,Ana Guerra,Bajito,2018-12-07,2018,0,28,176.754,43,,2.9459,12.0,0,unknown
2018,5r8mGKhCDIVWb3AG4hm0l0,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,El Mal Querer,2018-11-02,2018,0,71,193.767,87,latin,3.22945,11.0,0,latin
2018,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,Scorpion,2018-06-29,2018,1,84,198.973,96,rap,3.3162166666666666,6.0,0,rap
2018,4jCodMLVA5tV5MhPrspTfV,BEBE (feat. Anuel AA),6ix9ine,DUMMY BOY (Revised),,2018,1,73,217.822,70,,3.6303666666666667,,0,unknown
2018,5hcisvFMidkMJlElTO9Qmw,Sensualidad,Bad Bunny,Sensualidad,2017-11-03,2017,0,72,297.485,96,"reggaeton, trap latino, urbano latino, latin",4.958083333333334,11.0,1,reggaeton
2018,2EzRdhuoPyNJDlep7lnNf2,Dembow,Danny Ocean,Dembow,2017-12-08,2017,0,67,215.082,80,reggaeton,3.5847,12.0,1,reggaeton
2018,0VKkyBKCXyR99navhVRqcP,La player (Bandolera),Zion & Lennox,La player (Bandolera),2018-02-23,2018,0,81,249.608,77,"reggaeton, latin",4.1601333333333335,2.0,0,reggaeton
2018,5Z2OHghVzPn8qyCyIbDy4m,El Patio,Pablo López,"Camino, Fuego Y Libertad",2017-12-15,2017,0,52,283.093,58,,4.718216666666667,12.0,1,unknown
2018,42uFuC0Ob1JykwGlcrllDl,El Arrepentido,Melendi,Ahora,2018-03-09,2018,0,52,218.533,73,"flamenco, flamenco pop",3.6422166666666667,3.0,0,flamenco
2018,6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,VIDA,2019-02-01,2019,0,80,229.36,74,latin,3.8226666666666667,2.0,-1,latin
2018,4WG1z3DsOmkByBsVfHN0JV,Suena El Dembow,Joey Montana,La Movida,2019-11-01,2019,0,61,195.76,58,reggaeton,3.2626666666666666,11.0,-1,reggaeton
2018,33IOhptvC2Qoy2UhjiHXLV,Flames,David Guetta,Flames,2018-03-22,2018,0,63,195.0,88,edm,3.25,3.0,0,edm
2018,7rwX0O3RlxqqIjQM8evm5E,Solita,Ozuna,Solita,2018-01-19,2018,0,74,311.726,86,"reggaeton, trap latino, latin, urbano latino",5.195433333333333,1.0,0,reggaeton
2018,62o8KoI44JfN7aYxgTnPvh,Mala Mía,Maluma,Mala Mía,2018-08-10,2018,0,68,183.752,84,"reggaeton, latin, urbano latino",3.0625333333333336,8.0,0,reggaeton
2018,33zcmmElV1YbRZe57biUjg,Celoso,Lele Pons,Celoso,2018-08-17,2018,0,70,179.693,57,,2.994883333333333,8.0,0,unknown
2018,5ZCamgcqvkckdf2FdfYuth,La Llamada,Leiva,La Llamada,2017-09-27,2017,0,53,240.205,67,,4.003416666666666,9.0,1,unknown
2018,6IHR2yfODpHj38M6IbUWAx,Bum Bum Tam Tam,MC Fioti,Latin Hits Summer 2019,2019-07-16,2019,0,55,155.454,56,brazilian funk,2.5909,7.0,-1,brazilian funk
2018,4TwWOcvjY1qt3QJvtveAGm,Fuego,Eleni Foureira,Fuego,2018-05-19,2018,0,53,183.397,58,laïko,3.0566166666666668,5.0,0,laïko
2018,1h9P5WJwyvK8OB7O2YiXgp,Ibiza,Ozuna,Aura,2018-08-24,2018,0,66,200.746,86,"reggaeton, trap latino, latin, urbano latino",3.3457666666666666,8.0,0,reggaeton
2018,2SpfMQ5TuKsMj1trNwrLVA,El Anillo,Jennifer Lopez,El Anillo,2018-04-26,2018,0,53,176.816,75,,2.9469333333333334,4.0,0,unknown
2018,2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,Becky G,Cuando Te Besé,2018-08-02,2018,0,64,254.383,75,"reggaeton, latin",4.239716666666666,8.0,0,reggaeton
2018,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,Me Rehúso,2016-09-16,2016,0,75,205.714,80,reggaeton,3.4285666666666668,9.0,2,reggaeton
2018,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,÷ (Deluxe),2017-03-03,2017,0,88,233.712,89,soft pop,3.8952,3.0,1,soft pop
2018,1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,Morat,Balas Perdidas,2018-10-25,2018,0,77,231.532,80,"colombian pop, latin pop",3.8588666666666667,10.0,0,colombian pop
2018,1wIyr1y5wiWqo7nqbxHpWt,FRIENDS,Marshmello,FRIENDS,2018-02-09,2018,1,78,201.733,81,edm,3.362216666666667,2.0,0,edm
2018,7DrluKkTviBwCc8AV3VGmf,Clandestino,Shakira,Clandestino,2018-06-08,2018,0,70,231.92,86,latin pop,3.8653333333333335,6.0,0,latin pop
2018,68QcquxCS39cQGTsRrJWIR,Amorfoda,Bad Bunny,Amorfoda,2018-02-15,2018,1,74,153.887,96,"reggaeton, trap latino, urbano latino, latin",2.564783333333333,2.0,0,reggaeton
2018,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),2018-04-06,2018,0,79,214.846,85,edm,3.580766666666667,4.0,0,edm
2018,0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,Luis Fonsi,VIDA,2019-02-01,2019,0,73,173.8,74,latin,2.8966666666666665,2.0,-1,latin
2018,5n2XTRsYFlZwNBp06KAjDX,Madura,Cosculluela,Madura,2018-04-13,2018,0,75,190.995,74,"reggaeton, trap latino, latin hip hop",3.18325,4.0,0,reggaeton
2018,4178A5NkEjcsGc64jpBO6d,Calypso,Luis Fonsi,Calypso,2018-06-14,2018,0,53,200.346,74,latin,3.3391,6.0,0,latin
2018,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,Ubuntu,2018-05-11,2018,0,76,220.116,73,"reggaeton, colombian pop, pop urbano",3.6686,5.0,0,reggaeton
2018,6Za3190Sbw39BBC77WSS1C,Criminal,NATTI NATASHA,Criminal,2017-09-01,2017,0,72,232.549,72,"reggaeton, latin, urbano latino, bachata",3.8758166666666667,9.0,1,reggaeton
2018,5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,Ozuna,Odisea,2017-08-25,2017,0,71,226.8,86,"reggaeton, trap latino, latin, urbano latino",3.78,8.0,1,reggaeton
2018,3Z7JMhKrVBiMvMd0xV1vyI,A Partir De Hoy,David Bisbal,En Tus Planes,2020-01-02,2020,0,68,196.802,69,"latin pop, villancicos",3.2800333333333334,1.0,-2,latin pop
2018,365Tuoe67LpDMy7G1L0pKk,X (POR),Aitana,11 RAZONES,2020-12-10,2020,0,47,141.335,76,,2.355583333333333,12.0,-2,unknown
2018,31M5m42C3EGlbydf9XB5to,Duro y Suave,Leslie Grace,Duro y Suave,2018-01-19,2018,0,59,207.72,56,bachata,3.462,1.0,0,bachata
2018,2XVilv6s9GETnw9PG4T9Mz,El Préstamo,Maluma,F.A.M.E.,2018-05-18,2018,0,64,219.396,84,"reggaeton, latin, urbano latino",3.6566,5.0,0,reggaeton
2018,4l3xGFwoTinvYxsePytOOf,Báilame - Remix,Nacho,La Criatura,2018-05-11,2018,0,70,217.093,62,"reggaeton, latin",3.6182166666666666,5.0,0,reggaeton
2018,5e45GhSF18JYoLpaq2F48h,Azukita,Steve Aoki,Azukita,2018-02-02,2018,0,59,226.161,70,"electro house, edm",3.76935,2.0,0,electro house
2018,5EId1m4DNwTf3at31w8bPJ,El Farsante,Ozuna,Odisea,2017-08-25,2017,0,77,233.826,86,"reggaeton, trap latino, latin, urbano latino",3.8971,8.0,1,reggaeton
2018,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),2018-05-17,2018,0,69,222.653,75,,3.7108833333333333,5.0,0,unknown
2018,7npLlaPu9Mfno8hjk5OagD,Girls Like You,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,2018,1,71,215.229,86,pop,3.58715,6.0,0,pop
2018,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,2017,0,81,209.32,86,pop,3.4886666666666666,6.0,1,pop
2018,0FDMH2ahuIVzCybwHJK9zh,Quiere Beber,Anuel AA,Real Hasta la Muerte,2018-07-17,2018,0,72,187.125,87,"reggaeton, trap latino, urbano latino, latin",3.11875,7.0,0,reggaeton
2018,1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,Odisea,2017-08-25,2017,0,81,188.08,86,"reggaeton, trap latino, latin, urbano latino",3.1346666666666665,8.0,1,reggaeton
2019,2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,Con Altura,2019-03-28,2019,0,71,161.626,87,latin,2.693766666666667,3.0,0,latin
2019,7IzbHY75UhGztauT7U5eKb,Lola Bunny,Lola Indigo,Lola Bunny,2019-07-30,2019,1,39,187.263,65,,3.12105,7.0,0,unknown
2019,6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,Alocao (With Bad Gyal),2019-10-24,2019,0,59,209.32,65,"flamenco, flamenco urbano, flamenco pop",3.4886666666666666,10.0,0,flamenco
2019,1KdwnsWOvhM53vezy5ROuf,No Te Debí Besar,C. Tangana,No Te Debí Besar,2019-09-12,2019,0,65,182.815,72,,3.0469166666666667,9.0,0,unknown
2019,3W87IIdSOE63W0Qyhy7r2b,Si por mi fuera,Beret,Prisma,2019-10-25,2019,0,60,208.824,69,,3.4804,10.0,0,unknown
2019,3R9rvUUz29qGQbAoXir2t3,Tenamoras,DELLAFUENTE,Tenamoras,2019-07-17,2019,0,36,178.32,67,"flamenco urbano, flamenco",2.972,7.0,0,flamenco urbano
2019,4FGilCQ82RQkus5jy6Gf6X,DO RE MI,Pimp Flaco,DO RE MI,2019-10-18,2019,1,32,140.0,44,,2.3333333333333335,10.0,0,unknown
2019,471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán,Tabú,2019-11-06,2019,0,53,179.774,74,latin pop,2.9962333333333335,11.0,0,latin pop
2019,3Jg5nON0NCou25hp6zW6sw,Fugitivo,Maikel Delacalle,Fugitivo,2019-07-11,2019,0,29,193.0,59,"trap latino, latin r&b",3.216666666666667,7.0,0,trap latino
2019,6uW0PIRcyZLvkoonm763xD,Contando Lunares (feat. Cruz Cafuné),Don Patricio,La Dura Vida del Joven Rapero,2019-01-27,2019,0,66,219.666,52,,3.6611,1.0,0,unknown
2019,0aWljNVWewwIAmIYTjH1y8,El Chisme,Ana Mena,El Chisme,2019-05-29,2019,0,31,219.997,69,,3.6666166666666666,5.0,0,unknown
2019,7dQFpbs34ufIEU745DVclf,Aute Cuture,ROSALÍA,Aute Cuture,2019-05-30,2019,0,58,147.626,87,latin,2.4604333333333335,5.0,0,latin
2019,7bsqRe39lKOYX45FZpzP9o,Fuera De Mi Mente,Lérica,Fuera De Mi Mente,2019-11-05,2019,0,49,181.433,53,"flamenco, flamenco urbano, flamenco pop",3.0238833333333335,11.0,0,flamenco
2019,2p89F5HPntIfuJ1SnuPoeK,"¿CÓMO TE VA, QUERIDA?",Rels B,Happy Birthday Flakko,2019-10-17,2019,1,55,207.956,82,"urbano latino, trap latino",3.4659333333333335,10.0,0,urbano latino
2019,2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,Abraham Mateo,¿Qué Ha Pasao'?,2019-10-01,2019,0,55,198.053,69,,3.300883333333333,10.0,0,unknown
2019,304GHDLp1hST4rpncfNbHD,"Kinder Malo: Bzrp Music Sessions, Vol. 17/66, Lado B",Bizarrap,"Kinder Malo: Bzrp Music Sessions, Vol. 17/66, Lado B",2019-10-30,2019,1,41,136.25,80,"argentine trap, trap latino, urbano latino",2.2708333333333335,10.0,0,argentine trap
2019,6Nqi1fWKYXrVXmF3RtQbSf,Me Quedo,Aitana,Spoiler,2019-06-07,2019,0,45,174.433,76,,2.907216666666667,6.0,0,unknown
2019,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,"Yo x Ti, Tu x Mi",2019-08-15,2019,0,73,201.04,87,latin,3.3506666666666667,8.0,0,latin
2019,0cDumxvNKhydP1Cmon2S6E,DOSIS,Dvicio,DOSIS,2019-11-01,2019,0,43,219.189,53,,3.65315,11.0,0,unknown
2019,5BhSZWrUa5xkZ2K7Ze5fVT,Me vas a ver,Beret,Me vas a ver,2019-09-19,2019,0,45,135.739,69,,2.2623166666666665,9.0,0,unknown
2019,4500Dr4dVfnQiMjaTC4oIq,Me Equivocaré,Antonio José,Me Equivocaré,2019-09-26,2019,0,41,152.722,57,"flamenco, flamenco pop, bachata",2.5453666666666668,9.0,0,flamenco
2019,5gsW8TMmNVnevjq13h0Nlp,DESPUES QUE TE PERDI,Jon Z,DESPUES QUE TE PERDI,2019-03-13,2019,0,48,247.174,72,"trap latino, trap, dembow",4.119566666666667,3.0,0,trap latino
2019,4piZ5m1vZGDkfyHga5U97m,Hookah,Bad Gyal,Hookah,2019-07-19,2019,0,52,179.893,73,neoperreo,2.9982166666666665,7.0,0,neoperreo
2019,7cmRd1iwDaANckyPHSOv5V,"Autoestima (Feat. Lola Indigo, Alizzz) - Remix",Cupido,"Autoestima (Feat. Lola Indigo, Alizzz) [Remix]",2019-08-08,2019,0,42,207.804,46,,3.4634,8.0,0,unknown
2019,0KmeVVL1SHlPIiHWtOD34X,Me Vuelvo Loco,Abraham Mateo,Me Vuelvo Loco,2019-08-02,2019,0,46,200.708,69,,3.3451333333333335,8.0,0,unknown
2019,2vEY3cNwXYxIG4fPAoN14q,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,Pa' Llamar Tu Atención (feat. MC Bin Laden),2019-01-24,2019,0,57,177.613,72,,2.9602166666666667,1.0,0,unknown
